order_date,product_category,product_name,sales_amount,quantity,customer_id,customer_type,region,channel
2024-02-17,Home,Home Product,269.35,2,1255,Returning,North,Online
2024-02-08,Home,Home Product,252.58,4,1557,Returning,East,Offline
2024-11-11,Electronics,Electronics Product,232.05,3,1946,New,North,Offline
2024-05-15,Home,Home Product,185.58,1,1616,Returning,South,Offline
2024-10-31,Electronics,Electronics Product,246.07,3,1973,Returning,East,Online
2024-10-31,Electronics,Electronics Product,145.71,4,1847,Returning,South,Offline
2024-09-22,Clothing,Clothing Product,236.09,4,1991,Returning,West,Online
2024-03-02,Clothing,Clothing Product,150.41,4,1136,New,East,Offline
2024-05-09,Home,Home Product,211.68,2,1539,Returning,East,Online
2024-11-30,Home,Home Product,93.4,1,1738,Returning,South,Offline
2024-08-28,Electronics,Electronics Product,271.18,1,1242,Returning,South,Offline
2024-05-24,Clothing,Clothing Product,133.01,2,1017,Returning,East,Online
2024-08-03,Electronics,Electronics Product,145.61,5,1530,Returning,East,Online
2024-05-30,Clothing,Clothing Product,178.97,1,1046,Returning,East,Offline
2024-07-09,Clothing,Clothing Product,134.9,3,1048,Returning,West,Offline
2024-04-21,Home,Home Product,196.51,4,1095,Returning,North,Offline
2024-01-31,Electronics,Electronics Product,210.34,2,1304,Returning,South,Offline
2024-03-27,Electronics,Electronics Product,189.34,2,1561,New,South,Offline
2024-12-10,Home,Home Product,128.17,5,1020,Returning,North,Online
2024-07-17,Clothing,Clothing Product,216.99,3,1245,Returning,North,Online
2024-10-17,Clothing,Clothing Product,224.75,1,1137,Returning,West,Online
2024-03-22,Clothing,Clothing Product,171.32,3,1400,New,West,Offline
2024-07-19,Home,Home Product,139.81,4,1584,New,West,Online
2024-05-09,Home,Home Product,193.86,4,1489,Returning,North,Online
2024-09-03,Clothing,Clothing Product,178.87,5,1694,New,West,Offline
2024-08-26,Clothing,Clothing Product,94.4,2,1235,Returning,South,Offline
2024-10-17,Home,Home Product,211.27,4,1766,Returning,East,Offline
2024-05-22,Clothing,Clothing Product,221.38,4,1031,Returning,East,Offline
2024-12-16,Clothing,Clothing Product,316.58,2,1087,Returning,East,Online
2024-12-30,Clothing,Clothing Product,120.94,2,1467,Returning,East,Offline
2024-12-01,Home,Home Product,133.07,5,1667,Returning,West,Online
2024-09-30,Home,Home Product,264.39,5,1240,Returning,South,Online
2024-06-04,Home,Home Product,109.41,3,1561,Returning,West,Offline
2024-09-18,Electronics,Electronics Product,189.11,5,1801,Returning,West,Online
2024-06-17,Clothing,Clothing Product,264.66,1,1390,Returning,South,Offline
2024-09-16,Home,Home Product,216.43,4,1922,New,East,Offline
2024-09-29,Home,Home Product,167.81,1,1775,New,North,Online
2024-06-29,Electronics,Electronics Product,30.79,1,1539,New,West,Offline
2024-03-17,Electronics,Electronics Product,250.04,3,1732,New,East,Offline
2024-05-01,Home,Home Product,155.69,3,1620,New,North,Online
2024-12-18,Home,Home Product,239.29,2,1296,New,North,Online
2024-09-20,Home,Home Product,148.46,1,1396,New,West,Online
2024-03-29,Clothing,Clothing Product,201.65,1,1189,New,South,Online
2024-04-30,Home,Home Product,234.42,4,1748,Returning,West,Offline
2024-02-03,Clothing,Clothing Product,203.47,5,1092,New,East,Offline
2024-04-25,Electronics,Electronics Product,165.46,1,1297,Returning,West,Offline
2024-03-01,Electronics,Electronics Product,92.24,1,1835,Returning,South,Offline
2024-10-28,Electronics,Electronics Product,208.38,1,1465,New,North,Offline
2024-03-27,Home,Home Product,203.32,5,1065,Returning,West,Offline
2024-05-03,Electronics,Electronics Product,162.51,4,1861,Returning,North,Offline
2024-08-14,Clothing,Clothing Product,186.93,2,1467,New,West,Online
2024-06-18,Clothing,Clothing Product,142.72,2,1254,Returning,East,Online
2024-12-16,Clothing,Clothing Product,250.79,4,1128,Returning,East,Online
2024-10-06,Home,Home Product,181.91,5,1343,New,South,Offline
2024-01-30,Clothing,Clothing Product,86.69,1,1595,Returning,South,Online
2024-05-29,Home,Home Product,302.58,4,1975,Returning,North,Offline
2024-09-01,Electronics,Electronics Product,272.59,3,1286,New,East,Online
2024-10-02,Clothing,Clothing Product,258.68,4,1750,Returning,East,Offline
2024-03-18,Electronics,Electronics Product,170.62,3,1209,Returning,East,Online
2024-06-06,Electronics,Electronics Product,84.68,5,1326,New,South,Online
2024-11-22,Home,Home Product,256.14,5,1943,New,East,Online
2024-11-28,Clothing,Clothing Product,133.3,3,1153,Returning,South,Offline
2024-03-10,Clothing,Clothing Product,61.99,3,1970,New,West,Online
2024-05-15,Home,Home Product,153.98,1,1122,New,North,Online
2024-10-18,Electronics,Electronics Product,197.28,2,1947,Returning,East,Online
2024-09-14,Clothing,Clothing Product,210.34,4,1930,New,North,Offline
2024-03-26,Electronics,Electronics Product,126.32,4,1991,Returning,East,Online
2024-02-27,Electronics,Electronics Product,190.47,3,1363,New,North,Online
2024-02-24,Electronics,Electronics Product,263.15,5,1482,Returning,West,Online
2024-04-15,Home,Home Product,210.14,5,1106,Returning,East,Offline
2024-01-17,Electronics,Electronics Product,149.97,4,1042,Returning,East,Offline
2024-04-23,Electronics,Electronics Product,173.3,3,1961,New,South,Online
2024-04-03,Clothing,Clothing Product,121.43,2,1502,Returning,East,Offline
2024-09-11,Home,Home Product,228.64,5,1386,New,South,Online
2024-06-17,Home,Home Product,203.1,1,1846,Returning,West,Offline
2024-03-08,Home,Home Product,166.61,1,1533,Returning,West,Online
2024-04-25,Clothing,Clothing Product,148.1,2,1806,Returning,East,Offline
2024-10-28,Clothing,Clothing Product,258.73,1,1587,Returning,West,Online
2024-01-30,Home,Home Product,250.64,4,1442,Returning,East,Online
2024-09-19,Home,Home Product,187.76,4,1964,Returning,West,Online
2024-06-07,Clothing,Clothing Product,104.49,5,1624,Returning,North,Offline
2024-06-26,Electronics,Electronics Product,103.43,3,1418,Returning,North,Online
2024-10-04,Home,Home Product,245.67,5,1006,New,West,Online
2024-02-13,Clothing,Clothing Product,337.51,3,1821,Returning,West,Online
2024-03-07,Home,Home Product,270.43,5,1446,Returning,North,Online
2024-04-07,Home,Home Product,251.9,2,1087,Returning,West,Offline
2024-05-17,Clothing,Clothing Product,158.22,4,1862,Returning,West,Online
2024-01-06,Clothing,Clothing Product,291.09,1,1561,New,South,Online
2024-09-24,Home,Home Product,255.25,3,1192,Returning,North,Online
2024-08-26,Home,Home Product,93.51,5,1389,Returning,South,Online
2024-12-22,Clothing,Clothing Product,64.17,5,1480,Returning,West,Offline
2024-08-09,Home,Home Product,158.17,3,1505,New,North,Online
2024-04-12,Home,Home Product,119.9,5,1917,New,South,Offline
2024-06-26,Clothing,Clothing Product,68.26,1,1162,New,West,Offline
2024-10-02,Home,Home Product,200.88,4,1264,Returning,West,Online
2024-01-27,Home,Home Product,216.32,2,1656,Returning,South,Offline
2024-03-23,Home,Home Product,196.88,2,1506,Returning,West,Offline
2024-12-19,Clothing,Clothing Product,194.44,4,1843,Returning,West,Offline
2024-01-26,Electronics,Electronics Product,87.86,1,1619,New,West,Online
2024-05-26,Electronics,Electronics Product,240.7,2,1863,Returning,West,Online
2024-01-18,Clothing,Clothing Product,212.38,2,1520,New,West,Offline
2024-09-09,Electronics,Electronics Product,48.55,3,1543,Returning,West,Online
2024-05-05,Electronics,Electronics Product,170.28,1,1854,Returning,East,Offline
2024-03-22,Clothing,Clothing Product,144.62,2,1896,Returning,West,Online
2024-12-06,Electronics,Electronics Product,205.63,4,1050,New,North,Online
2024-09-09,Electronics,Electronics Product,120.11,3,1493,Returning,West,Online
2024-05-22,Electronics,Electronics Product,311.92,5,1714,New,South,Online
2024-07-03,Clothing,Clothing Product,271.31,3,1448,Returning,East,Online
2024-03-24,Home,Home Product,151.62,2,1387,Returning,South,Online
2024-09-28,Electronics,Electronics Product,155.0,1,1721,Returning,South,Offline
2024-01-23,Clothing,Clothing Product,95.86,2,1953,New,East,Offline
2024-11-09,Home,Home Product,251.13,4,1519,Returning,West,Online
2024-03-20,Home,Home Product,350.34,5,1004,Returning,North,Online
2024-08-31,Electronics,Electronics Product,244.74,2,1269,Returning,South,Offline
2024-04-17,Home,Home Product,204.25,4,1841,New,South,Online
2024-12-02,Home,Home Product,240.87,4,1880,Returning,East,Offline
2024-12-02,Home,Home Product,255.71,1,1274,Returning,North,Offline
2024-11-08,Electronics,Electronics Product,213.83,5,1933,Returning,East,Online
2024-10-08,Electronics,Electronics Product,138.15,3,1388,New,West,Online
2024-03-11,Home,Home Product,182.62,3,1793,New,West,Online
2024-05-28,Home,Home Product,198.24,1,1004,Returning,South,Offline
2024-01-14,Clothing,Clothing Product,243.11,1,1977,Returning,West,Offline
2024-04-09,Electronics,Electronics Product,217.45,3,1201,New,East,Offline
2024-05-19,Home,Home Product,204.06,2,1098,Returning,South,Online
2024-07-31,Home,Home Product,227.39,3,1984,Returning,East,Offline
2024-04-21,Electronics,Electronics Product,226.65,4,1475,New,North,Offline
2024-03-08,Electronics,Electronics Product,167.81,3,1024,Returning,West,Offline
2024-03-12,Electronics,Electronics Product,157.97,4,1010,New,North,Online
2024-06-11,Electronics,Electronics Product,189.28,5,1969,Returning,East,Online
2024-03-21,Clothing,Clothing Product,231.25,2,1383,New,East,Offline
2024-03-17,Home,Home Product,119.96,3,1623,Returning,South,Offline
2024-04-17,Home,Home Product,191.06,5,1991,Returning,West,Offline
2024-06-13,Clothing,Clothing Product,124.1,2,1953,Returning,North,Online
2024-05-17,Home,Home Product,72.09,5,1372,New,West,Offline
2024-06-10,Electronics,Electronics Product,218.68,3,1340,Returning,South,Online
2024-07-17,Electronics,Electronics Product,236.73,4,1875,Returning,West,Offline
2024-07-08,Home,Home Product,146.07,1,1320,Returning,South,Online
2024-12-03,Electronics,Electronics Product,288.04,4,1895,Returning,East,Online
2024-06-01,Electronics,Electronics Product,377.73,4,1591,Returning,South,Offline
2024-04-01,Home,Home Product,234.2,1,1074,New,North,Offline
2024-02-14,Home,Home Product,198.94,4,1307,Returning,North,Online
2024-07-10,Clothing,Clothing Product,217.4,3,1176,New,West,Online
2024-06-29,Clothing,Clothing Product,279.28,4,1265,Returning,West,Online
2024-05-14,Clothing,Clothing Product,308.06,5,1949,New,North,Online
2024-07-25,Clothing,Clothing Product,286.98,2,1461,Returning,East,Online
2024-04-25,Clothing,Clothing Product,174.34,1,1059,Returning,West,Offline
2024-05-17,Clothing,Clothing Product,184.86,5,1091,New,South,Online
2024-10-20,Electronics,Electronics Product,348.84,3,1473,Returning,West,Online
2024-12-26,Electronics,Electronics Product,127.64,4,1211,Returning,South,Online
2024-05-13,Home,Home Product,175.02,4,1400,Returning,North,Offline
2024-08-23,Electronics,Electronics Product,192.0,5,1144,Returning,West,Offline
2024-11-10,Clothing,Clothing Product,225.97,5,1338,New,North,Offline
2024-09-24,Home,Home Product,137.86,4,1925,Returning,West,Offline
2024-04-12,Home,Home Product,167.74,4,1916,Returning,East,Offline
2024-11-06,Clothing,Clothing Product,249.47,5,1012,Returning,West,Online
2024-01-25,Clothing,Clothing Product,163.76,3,1403,Returning,West,Offline
2024-04-02,Home,Home Product,179.91,4,1213,New,West,Offline
2024-12-25,Clothing,Clothing Product,78.96,2,1174,Returning,South,Online
2024-12-12,Home,Home Product,193.37,2,1720,New,South,Online
2024-10-22,Home,Home Product,176.19,1,1599,New,South,Offline
2024-11-29,Clothing,Clothing Product,178.57,1,1992,New,North,Offline
2024-02-29,Electronics,Electronics Product,244.69,2,1214,Returning,South,Online
2024-04-22,Clothing,Clothing Product,132.98,2,1395,New,North,Online
2024-10-30,Clothing,Clothing Product,47.36,1,1661,New,West,Online
2024-07-23,Home,Home Product,139.34,2,1258,Returning,West,Online
2024-07-02,Clothing,Clothing Product,260.29,1,1755,New,West,Online
2024-03-26,Home,Home Product,174.59,1,1237,New,East,Offline
2024-01-22,Home,Home Product,152.75,3,1530,New,West,Offline
2024-06-28,Electronics,Electronics Product,171.8,5,1075,Returning,South,Online
2024-09-09,Electronics,Electronics Product,188.43,4,1740,New,East,Online
2024-06-11,Home,Home Product,117.99,1,1618,Returning,North,Offline
2024-09-06,Home,Home Product,163.54,3,1667,Returning,West,Offline
2024-08-03,Clothing,Clothing Product,184.45,5,1161,Returning,East,Offline
2024-02-11,Clothing,Clothing Product,247.9,3,1673,New,West,Online
2024-05-28,Electronics,Electronics Product,185.84,5,1256,Returning,East,Online
2024-11-20,Home,Home Product,166.8,4,1394,Returning,North,Online
2024-04-25,Clothing,Clothing Product,126.06,3,1720,New,West,Online
2024-10-07,Clothing,Clothing Product,263.49,2,1647,Returning,North,Online
2024-12-27,Home,Home Product,181.25,3,1128,New,North,Online
2024-06-24,Clothing,Clothing Product,218.83,2,1324,Returning,North,Offline
2024-01-11,Clothing,Clothing Product,161.52,1,1012,Returning,South,Offline
2024-08-06,Home,Home Product,231.3,4,1056,Returning,North,Offline
2024-04-22,Clothing,Clothing Product,265.3,3,1598,New,North,Offline
2024-09-19,Electronics,Electronics Product,228.45,2,1987,Returning,West,Online
2024-09-11,Electronics,Electronics Product,224.65,1,1614,New,West,Online
2024-03-20,Clothing,Clothing Product,282.45,2,1151,New,East,Online
2024-05-26,Electronics,Electronics Product,183.14,1,1922,Returning,East,Online
2024-10-14,Electronics,Electronics Product,242.94,3,1714,New,East,Offline
2024-07-20,Electronics,Electronics Product,176.41,5,1110,Returning,South,Offline
2024-12-17,Electronics,Electronics Product,141.13,2,1076,Returning,South,Online
2024-10-23,Clothing,Clothing Product,173.2,3,1092,Returning,South,Online
2024-02-22,Home,Home Product,180.6,4,1280,Returning,West,Offline
2024-06-03,Home,Home Product,244.37,3,1347,Returning,East,Offline
2024-12-11,Home,Home Product,95.42,2,1952,Returning,South,Offline
2024-12-28,Home,Home Product,251.44,5,1109,Returning,West,Online
2024-02-27,Electronics,Electronics Product,225.26,4,1885,New,West,Offline
2024-05-28,Home,Home Product,190.54,4,1743,Returning,South,Offline
2024-04-02,Electronics,Electronics Product,156.2,2,1039,New,West,Offline
2024-09-10,Electronics,Electronics Product,163.58,3,1483,Returning,West,Offline
2024-07-11,Home,Home Product,220.21,5,1449,Returning,North,Offline
2024-01-27,Electronics,Electronics Product,265.05,1,1645,New,North,Online
2024-05-03,Clothing,Clothing Product,160.99,5,1719,New,West,Online
2024-03-25,Electronics,Electronics Product,120.43,1,1932,Returning,West,Offline
2024-11-04,Electronics,Electronics Product,238.55,4,1462,Returning,North,Online
2024-04-18,Home,Home Product,145.32,1,1274,New,West,Offline
2024-03-27,Electronics,Electronics Product,201.63,2,1705,New,South,Online
2024-09-08,Home,Home Product,162.72,1,1999,Returning,East,Online
2024-12-15,Home,Home Product,196.57,4,1280,New,West,Offline
2024-01-07,Electronics,Electronics Product,217.63,1,1078,Returning,South,Online
2024-02-04,Home,Home Product,232.64,4,1231,New,East,Online
2024-04-13,Home,Home Product,221.7,4,1292,New,South,Online
2024-03-25,Electronics,Electronics Product,139.92,3,1669,Returning,North,Offline
2024-03-09,Home,Home Product,269.84,1,1895,New,East,Online
2024-10-31,Clothing,Clothing Product,271.76,5,1717,Returning,North,Online
2024-03-22,Electronics,Electronics Product,252.9,5,1707,Returning,West,Offline
2024-10-17,Electronics,Electronics Product,186.26,3,1805,New,West,Offline
2024-08-12,Home,Home Product,225.52,3,1463,Returning,South,Online
2024-10-03,Electronics,Electronics Product,186.33,2,1992,New,North,Offline
2024-12-18,Clothing,Clothing Product,242.85,1,1374,Returning,West,Offline
2024-02-20,Home,Home Product,243.51,4,1226,Returning,West,Online
2024-03-24,Electronics,Electronics Product,91.4,4,1969,Returning,North,Online
2024-07-28,Electronics,Electronics Product,144.2,3,1027,New,South,Online
2024-07-10,Electronics,Electronics Product,175.66,5,1817,New,North,Online
2024-02-26,Electronics,Electronics Product,133.85,5,1863,Returning,East,Online
2024-09-16,Electronics,Electronics Product,253.25,5,1968,Returning,North,Online
2024-01-31,Electronics,Electronics Product,157.4,4,1810,New,East,Online
2024-07-05,Clothing,Clothing Product,216.95,1,1906,New,South,Online
2024-10-05,Home,Home Product,300.63,2,1198,Returning,East,Offline
2024-02-02,Electronics,Electronics Product,167.84,5,1906,Returning,West,Online
2024-06-08,Home,Home Product,183.08,5,1501,Returning,West,Online
2024-09-02,Clothing,Clothing Product,131.87,3,1338,Returning,East,Online
2024-06-19,Home,Home Product,176.42,3,1065,Returning,South,Offline
2024-10-20,Clothing,Clothing Product,186.51,5,1661,Returning,North,Online
2024-03-08,Electronics,Electronics Product,208.34,2,1006,New,South,Offline
2024-07-17,Clothing,Clothing Product,71.33,4,1242,Returning,East,Offline
2024-08-06,Home,Home Product,306.5,4,1758,Returning,South,Online
2024-12-19,Home,Home Product,201.91,4,1123,Returning,East,Offline
2024-08-12,Home,Home Product,171.38,5,1877,Returning,West,Offline
2024-12-30,Electronics,Electronics Product,163.01,4,1737,New,North,Online
2024-06-12,Electronics,Electronics Product,298.17,1,1538,New,West,Offline
2024-01-17,Clothing,Clothing Product,219.76,3,1449,New,East,Offline
2024-02-14,Clothing,Clothing Product,257.6,3,1160,Returning,West,Online
2024-10-09,Home,Home Product,161.37,2,1069,New,West,Online
